ticker,ph_rank_bin_756,mid_trend_state,count,start_date,end_date,avg_stock_weight,avg_base_signal_stock_weight,avg_signal_stock_weight,avg_ph_raw,avg_ph_ewma,avg_ph_rank_504,avg_ph_rank_756,avg_ph_z_756,avg_up_strength_score,avg_down_strength_score,offensive_activation_rate,tier3_rate,ph_context_available_rate_756,strategy_ann_return,strategy_mdd,strategy_gross_ann_return,bh_ann_return,bh_mdd,bh_gap_ann_return
AAPL,00_30,BEAR,59,2015-07-07 00:00:00,2024-05-09 00:00:00,0.9922033898305085,0.8067796610169492,0.9840677966101695,0.2819157061056565,0.3138185794802049,0.15570352434759216,0.1568100748108269,-1.090923415589824,0.6817079855808043,0.17365943675964035,1.0,0.9322033898305084,1.0,0.4629738707539899,-0.07884171951490015,0.4652149995442263,0.46496482555177376,-0.07884171951490004,-0.0019909547977838837
AAPL,00_30,BULL,796,2015-03-02 00:00:00,2026-02-06 00:00:00,0.8271105527638191,0.8025125628140702,0.8327386934673368,0.29031858093680896,0.3101933893387914,0.14975921273031825,0.1464862445188658,-1.1458126636968768,0.2020149421877825,0.32736020805660354,0.23869346733668342,0.14321608040201006,1.0,0.24361961638468688,-0.14797422640684244,0.24758667687202118,0.3070062600511092,-0.15660123589121555,-0.06338664366642233
AAPL,00_30,NEUTRAL,41,2015-06-29 00:00:00,2026-02-03 00:00:00,0.9512195121951221,0.7902439024390243,0.9600000000000002,0.29561437566469356,0.3331114635590139,0.15829461866047234,0.16668482617229063,-1.09456699369658,0.5923085897717743,0.21212487373396702,0.975609756097561,0.7804878048780488,1.0,1.8326631539567306,-0.0260552997300757,1.8643528278441348,2.109460061222039,-0.0260552997300757,-0.27679690726530826
AAPL,30_50,BEAR,100,2015-07-08 00:00:00,2026-01-30 00:00:00,0.9787999999999998,0.7063999999999997,0.9811999999999997,0.42345742428302763,0.44961649773744744,0.4076785714285714,0.41082072553518517,-0.38697344460348837,0.7087337539041398,0.14047198837861258,1.0,0.94,1.0,1.0029061417119731,-0.15465994428631535,1.0154849031185642,1.007797986432307,-0.15465994428631535,-0.004891844720333882
AAPL,30_50,BULL,373,2015-02-02 00:00:00,2026-05-07 00:00:00,0.7656300268096515,0.7312600536193029,0.7633780160857909,0.4185440917337069,0.4231562135119521,0.39238903783139717,0.40076842192365325,-0.38591651364002844,0.17086308765184438,0.405970123343418,0.17158176943699732,0.08579088471849866,1.0,-0.0778301084319607,-0.22842716512133665,-0.07267550861178218,-0.09557218692353431,-0.2742774624862352,0.01774207849157361
AAPL,30_50,NEUTRAL,35,2015-07-13 00:00:00,2025-02-27 00:00:00,0.9365714285714286,0.6868571428571428,0.9422857142857144,0.4425116264820099,0.4844579886765741,0.37539682539682545,0.404227983406836,-0.35143474471208364,0.5495101202798858,0.2526006346423862,1.0,0.7142857142857143,1.0,0.9250918486500785,-0.04176735304178203,0.9422439418512671,0.9437614844944413,-0.041689250446080295,-0.018669635844362764
AAPL,50_70,BEAR,134,2015-07-22 00:00:00,2026-01-21 00:00:00,0.8882089552238805,0.6225373134328359,0.9011940298507461,0.5481323975624878,0.5651459399036229,0.6155976072020848,0.6035301924037972,0.23810628193552547,0.6546904265704718,0.132347288488626,0.9029850746268657,0.6343283582089553,1.0,0.7066840994980759,-0.11572910105584167,0.720717882874528,0.968189475880471,-0.13838784522039094,-0.2615053763823951
AAPL,50_70,BULL,384,2015-01-13 00:00:00,2026-04-30 00:00:00,0.72625,0.6747916666666667,0.7216145833333334,0.5082550905606089,0.49588033138811577,0.5997643849206349,0.5959083896627101,0.1666160257964808,0.1926183598860128,0.3947523641023601,0.171875,0.11979166666666667,1.0,0.06885978743794241,-0.2595643932497699,0.0756362927851344,0.06561113799551244,-0.3405339663452648,0.003248649442429974
AAPL,50_70,NEUTRAL,65,2015-01-21 00:00:00,2026-04-21 00:00:00,0.8876923076923077,0.6452307692307692,0.8627692307692308,0.5261942223172922,0.5076813994311731,0.6282661782661783,0.6101927725135291,0.20744802213222063,0.4752755427299766,0.25366500392327573,0.7076923076923077,0.49230769230769234,1.0,1.5443710225581548,-0.10378879894698134,1.5714840136604429,1.4057041436171938,-0.1276489560004903,0.13866687894096108
AAPL,70_85,BEAR,178,2015-07-27 00:00:00,2026-04-14 00:00:00,0.828314606741573,0.5339325842696628,0.8346067415730337,0.6818635716113481,0.6755312741256945,0.8003054217941857,0.7844252582139224,0.9120917078315387,0.6300328685422592,0.13930748995382752,0.8876404494382022,0.3651685393258427,1.0,-0.07840185846604097,-0.2153222454504361,-0.07302072112028124,-0.06947394193937495,-0.256064329908271,-0.008927916526666024
AAPL,70_85,BULL,217,2015-01-02 00:00:00,2026-04-27 00:00:00,0.6352073732718893,0.5990783410138247,0.6278341013824885,0.6213887240823512,0.5938486059542858,0.7834192816911709,0.7638221121668376,0.7453716007537575,0.15589133645684147,0.4271536468030384,0.10599078341013825,0.055299539170506916,1.0,0.1577949595746364,-0.12094604070075876,0.16869468388014508,0.22298621434834276,-0.20171858237476026,-0.06519125477370635
AAPL,70_85,NEUTRAL,17,2015-05-12 00:00:00,2026-04-09 00:00:00,0.7611764705882352,0.6058823529411764,0.7717647058823529,0.5956194799612551,0.5683145160831193,0.8200280112044819,0.7651109588764583,0.7039799202221603,0.3669428972862491,0.36644417924631956,0.4117647058823529,0.35294117647058826,1.0,0.8677100302307734,-0.03113959248117093,0.8755889427163448,0.5364454217013634,-0.04632579268239101,0.33126460852941
AAPL,85_95,BEAR,197,2015-08-03 00:00:00,2026-04-08 00:00:00,0.693197969543147,0.4816243654822335,0.6951269035532993,0.7495360516200817,0.7318606691720996,0.9229917009104829,0.8952453272814846,1.499044913335449,0.5054869498690768,0.17485737580957134,0.6091370558375635,0.116751269035533,1.0,0.036985154371982354,-0.20610420172524657,0.04723262145591711,-0.0283465491467626,-0.2324832974142914,0.06533170351874495
